DateTime,open,high,low,close,adj_close,volume,close_sma,bb,rsi
2010-08-12,242.212219,247.62262,241.49649,246.25125099999997,246.25125099999997,4404700,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-13,244.74475099999998,245.840836,243.24824500000003,243.418411,243.418411,3865500,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-16,242.082077,245.180176,240.49049399999998,243.03804,243.03804,2607300,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-17,244.50950600000002,247.597595,243.258255,245.50550800000002,245.50550800000002,3777600,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-18,245.46546899999998,245.680679,241.01602200000002,241.316315,241.316315,5367400,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-19,240.745743,241.49649,233.858856,234.219223,234.219223,7842100,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-20,234.219223,236.031036,230.740738,231.241241,231.241241,7827300,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-23,230.980988,234.35936,229.09410099999997,232.267273,232.267273,5966400,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-24,229.079086,229.414413,225.68568399999998,225.920914,225.920914,5519800,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-25,225.22522,229.13414,225.22522,227.53753700000001,227.53753700000001,5179000,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-26,228.258255,228.858856,225.44545,225.71571400000002,225.71571400000002,3550400,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-27,226.5065,230.22522,224.049042,229.644638,229.644638,4620100,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-30,229.80481,230.11010699999997,226.436432,226.571579,226.571579,2460300,0.9619908118053124,0.132603940736347,32.08552129456919
2010-08-31,225.280273,227.662659,224.22422799999998,225.235229,225.235229,3889700,0.9619908118053124,0.132603940736347,32.08552129456919
2010-09-01,227.717712,232.702698,226.476471,230.39540099999996,230.39540099999996,6450100,0.9888132720107143,0.12075106867012206,32.08552129456919
2010-09-02,231.65165699999997,232.44744900000003,230.38539100000003,231.821823,231.821823,3365000,0.9984848428235937,0.11050108529563987,34.36387063921103
2010-09-03,235.49549900000002,236.176178,233.95394900000002,235.38539100000003,235.38539100000003,5075700,1.016226115840304,0.09942061100301414,39.79754780203442
2010-09-07,232.482483,234.02902200000003,231.741745,232.43243399999997,232.43243399999997,3416300,1.0075391920225802,0.074700408785492,37.059698692472274
2010-09-08,232.82783500000002,236.486481,232.48748799999998,235.52552799999998,235.52552799999998,4798700,1.0227808399071947,0.06016423096063575,41.59226571695166
2010-09-09,239.15416000000002,240.440445,235.52552799999998,238.328323,238.328323,4856300,1.0336346724168737,0.06814372843746896,45.427337183049616
2010-09-10,239.74975600000002,240.13513199999997,237.777771,238.308304,238.308304,3944600,1.0312900615582488,0.07627593626048998,45.40440545283577
2010-09-13,240.69068900000002,242.417419,240.00500499999998,241.376373,241.376373,4478500,1.0416343221154891,0.08880542503009616,49.60324735747141
2010-09-14,241.24624599999999,242.617615,240.280273,240.45546000000002,240.45546000000002,4428500,1.0330320654544156,0.09161303932642836,48.399998560176
2010-09-15,240.21521,241.186188,239.48948700000003,240.560562,240.560562,4800700,1.0293698817113073,0.09365734389333329,48.55338226207711
2010-09-16,240.21521,241.46646099999998,239.944946,240.770767,240.770767,3935000,1.0255502690155234,0.08984765055368511,48.88067124691414
2010-09-17,242.117111,245.84583999999998,240.83082599999997,245.320328,245.320328,11271900,1.039968990017392,0.09685442206152135,55.48186733861734
2010-09-20,246.49649,255.460464,246.27627599999997,254.394394,254.394394,8798100,1.069426322772311,0.11518500825002471,65.1485152557626
2010-09-21,255.09509300000002,260.250244,254.70971699999998,256.987,256.987,8923600,1.0701224147053885,0.1251325429064113,67.3312018940144
2010-09-22,256.686676,259.149139,256.0961,258.25827000000004,258.25827000000004,5069100,1.0665769377973875,0.13733485666457232,68.37702629883947
2010-09-23,257.56256099999996,260.105103,255.90589900000003,256.997009,256.997009,4630100,1.053543959281782,0.14110765129282885,66.11560517535477
2010-09-24,261.131134,264.179169,259.389404,263.908905,263.908905,6707000,1.0729176698764908,0.15697029632088075,71.64926511771597
2010-09-27,264.689697,268.693695,264.689697,265.470459,265.470459,6208500,1.0690100924234824,0.16240624710433138,72.73269172583865
2010-09-28,267.007019,267.062073,259.48449700000003,263.848846,263.848846,7302000,1.0538943373509444,0.16218866268207582,69.75167303543071
2010-09-29,264.18917799999997,266.736725,262.617615,264.1091,264.1091,4340000,1.0472310069635073,0.16083714401363697,69.96444070711875
2010-09-30,264.844849,266.201202,259.719727,263.158173,263.158173,6481700,1.0361677944984495,0.1530924154236426,68.0801021703645
2010-10-01,265.26525899999996,265.575562,261.761749,263.073059,263.073059,4445500,1.029550255663838,0.1457316717217189,67.90381761669447
2010-10-04,262.737732,264.389404,259.684692,261.43643199999997,261.43643199999997,3877100,1.0171794622554204,0.13086084964414618,64.44810508282663
2010-10-05,264.454468,270.270264,263.538544,269.38439900000003,269.38439900000003,7007100,1.03977385879526,0.11761126042267016,71.92136973058771
2010-10-06,269.899902,270.245239,265.235229,267.44244399999997,267.44244399999997,5519000,1.0247429182427368,0.0912547456115485,68.15179220396271
2010-10-07,268.373383,268.868866,264.834839,265.270264,265.270264,4786800,1.0109003238067487,0.0632266913980669,64.1044998379075
2010-10-08,266.651642,269.069061,264.074066,268.443451,268.443451,5712600,1.0190955951397065,0.057239614471143306,67.17155862112682
2010-10-11,269.509521,272.572571,268.85385099999996,269.689697,269.689697,5247300,1.020312239644313,0.05508345160027429,68.31656306344243
2010-10-12,270.330322,273.26828,269.164154,270.965973,270.965973,7499600,1.0216324059302964,0.054280452823818645,69.49016879334431
2010-10-13,273.773773,274.01901200000003,271.43643199999997,271.92193599999996,271.92193599999996,6105000,1.0211323400766923,0.047921465935225706,70.37533444895504
2010-10-14,272.362366,272.89788799999997,268.823822,270.735748,270.735748,13254900,1.0148196070313056,0.04959805648380698,67.74879777579626
2010-10-15,299.934937,301.121124,296.0961,301.026031,301.026031,29619900,1.1177186652455258,0.13942814921651062,84.08412808932876
2010-10-18,300.575562,310.155151,300.575562,309.164154,309.164154,14182200,1.1343032898210266,0.20170476152260686,86.11847410134646
2010-10-19,304.729736,307.717712,301.73172,304.219208,304.219208,9166600,1.1045500934122148,0.22833667716371972,79.47144636533025
2010-10-20,304.37435899999997,308.99899300000004,304.054047,304.294281,304.294281,7043100,1.0931605358149195,0.2435874763841063,79.49731947982428
2010-10-21,306.06106600000004,308.308319,303.303314,306.3013,306.3013,5835100,1.0882986816776463,0.25299040840767056,80.2152354926018
2010-10-22,306.26626600000003,307.717712,305.330322,306.571564,306.571564,4507600,1.0769230450377079,0.2525120283117759,80.3151930317795
2010-10-25,308.103088,312.68267799999995,307.792786,308.558563,308.558563,6310400,1.0733526138128116,0.2562575857774398,81.07233252457418
2010-10-26,306.856842,310.925934,305.820831,309.609619,309.609619,5020700,1.0658416284199324,0.2525812446483254,81.47816028514495
2010-10-27,308.193207,310.310303,306.471466,308.54354900000004,308.54354900000004,4479300,1.0509883975058332,0.23787066073706473,79.61359984635284
2010-10-28,310.335327,310.81082200000003,306.95697,309.599609,309.599609,4364200,1.0441301887723091,0.22140855858782804,80.09943420969682
2010-10-29,308.843842,309.809814,306.801788,307.157166,307.157166,4552000,1.0266269860333845,0.19780746838836388,75.61140650618322
2010-11-01,308.173187,310.640656,305.910919,307.8078,307.8078,6168000,1.0198316088540584,0.1678379168825348,75.99722630619237
2010-11-02,309.644653,310.310303,307.597595,308.108093,308.108093,3991200,1.0121586825224758,0.12649356076230095,76.18448879987055
2010-11-03,309.059052,311.226227,307.057068,310.400391,310.400391,6754200,1.0102860798305857,0.032480400817445555,77.61985531917941
2010-11-04,312.632629,315.275269,311.361359,312.447449,312.447449,7134400,1.0142556543236556,0.028261496917341575,78.84599317124577
2010-11-05,311.90191699999997,313.058044,310.865875,312.852844,312.852844,3527800,1.0147037646237311,0.0323657085266851,79.09031197125141
2010-11-08,312.32232700000003,315.06005899999997,311.876892,313.6987,313.6987,4198300,1.015217664993356,0.0333356140373516,79.61922904249573
2010-11-09,315.315308,315.740753,310.565552,312.722717,312.722717,4469900,1.0100911042451155,0.030795508338761424,77.19290978418185
2010-11-10,311.351349,311.811798,309.064056,311.75174,311.75174,4989000,1.005690213007257,0.029096160518352766,74.75225884651525
2010-11-11,310.16015600000003,310.235229,307.412415,308.9039,308.9039,4518600,0.9959680132994763,0.026764951606204523,67.96485088081043
2010-11-12,307.302307,308.758759,300.905914,301.94696,301.94696,6779200,0.9750220655771822,0.038127917933925844,54.860226311143734
2010-11-15,301.841827,302.302307,297.32232700000003,298.03302,298.03302,6950800,0.9649600899144,0.05452153234942291,49.121773168903886
2010-11-16,296.676666,299.244232,292.017029,292.152161,292.152161,6608100,0.9495187164782254,0.07829714633305768,42.0110738562855
2010-11-17,292.792786,295.045044,290.975983,292.067078,292.067078,4880100,0.9531215426138838,0.0940069418595598,41.91653499547803
2010-11-18,294.7948,300.290283,294.574585,298.578583,298.578583,5174800,0.97632326280455,0.09775372733561416,51.003783313942904
2010-11-19,298.798798,299.244232,295.465454,295.710724,295.710724,4590400,0.9696854355962362,0.10338634950338868,47.48043432485743
2010-11-22,294.029022,297.017029,291.666656,295.905914,295.905914,4368800,0.9731067055471773,0.10727509490162092,47.745019442929596
2010-11-23,293.798798,294.799805,289.389404,291.796783,291.796783,4320800,0.9638053252276597,0.11263126857360596,42.8508314575525
2010-11-24,293.948944,298.598602,293.81881699999997,297.78277599999996,297.78277599999996,4788000,0.9869918830302938,0.10822234415291729,50.7680166727539
2010-11-26,295.525513,296.78677400000004,293.793793,295.29528799999997,295.29528799999997,2619500,0.9828325330121703,0.10236781417200672,47.80429587712344
2010-11-29,294.879883,295.19518999999997,290.26525899999996,291.346344,291.346344,5713600,0.9748696646549776,0.09461042143658166,43.466161109388736
2010-11-30,287.447449,287.447449,276.931946,278.133148,278.133148,14220500,0.938415174517604,0.1052384171261024,32.755209060075735
2010-12-01,281.781769,286.071075,281.481476,282.45745800000003,282.45745800000003,7500600,0.9597812389741955,0.09934177714869542,38.128735701907424
2010-12-02,284.61462400000005,286.951965,282.95794700000005,286.196198,286.196198,5090700,0.9778748452371637,0.08668227828764012,42.413386443229165
2010-12-03,285.01001,288.528534,284.284271,286.78677400000004,286.78677400000004,5257100,0.9835317433656798,0.08159750861654866,43.08388355006244
2010-12-06,290.575562,291.29129,288.59359700000005,289.46948199999997,289.46948199999997,4183400,0.994818942656669,0.07820185899191602,46.15103367098132
2010-12-07,295.930939,296.796783,293.293304,293.863861,293.863861,6078300,1.0094969166378605,0.07874860745596858,50.825661987009795
2010-12-08,296.281281,296.556549,292.137146,295.565552,295.565552,3510200,1.0144717948108566,0.08021778994882549,52.54369501831411
2010-12-09,297.237244,298.088074,294.7948,296.046051,296.046051,3734000,1.0167523040397943,0.07765023889080178,53.042572332132465
2010-12-10,296.866852,297.292297,295.44043,296.401398,296.401398,3405900,1.0178002717455539,0.07821791664608113,53.432449744621636
2010-12-13,298.858856,301.801788,297.342346,297.607605,297.607605,4792200,1.0215158515680844,0.07977458761666022,54.804202084266684
2010-12-14,298.843842,299.444458,296.53652999999997,297.752747,297.752747,3283300,1.0205238279206406,0.08283022423403984,54.97606875817883
2010-12-15,297.3974,298.523529,294.869873,295.44543500000003,295.44543500000003,4331000,1.013195468339899,0.08098617331032207,51.615798780444
2010-12-16,296.72171000000003,297.18219,294.329315,296.151154,296.151154,3190600,1.0154027702654569,0.08154866553098276,52.57069768615443
2010-12-17,295.79580699999997,296.576569,294.12912,295.69570899999997,295.69570899999997,6168000,1.0127624288207995,0.0826746503500188,51.85936974798817
2010-12-20,297.62262000000004,299.239227,294.62463399999996,297.82782000000003,297.82782000000003,3942600,1.0151736500932693,0.0656923841942327,54.93360766267521
2010-12-21,299.58459500000004,302.66265899999996,299.10409500000003,301.836823,301.836823,3755200,1.0240071230679018,0.057407023077288274,60.093920384138066
2010-12-22,302.302307,303.803802,301.941956,303.048035,303.048035,2412500,1.0239348572932958,0.0542523688893853,61.527246343990896
2010-12-23,302.972961,303.303314,301.316315,302.417419,302.417419,2219300,1.017964043280522,0.046302022412440705,60.31261752034568
2010-12-27,301.671661,302.1922,300.050049,301.491486,301.491486,2413700,1.0119222986334908,0.03877216252291336,58.48689843324192
